8.401544690132141113e-01
9.254971742630004883e-01
9.344318509101867676e-01
9.452424049377441406e-01
9.503686428070068359e-01
9.535057544708251953e-01
9.572451710700988770e-01
9.595234394073486328e-01
9.604812264442443848e-01
9.629001617431640625e-01
9.641847610473632812e-01
9.443836808204650879e-01
9.539305567741394043e-01
9.601894617080688477e-01
9.638260602951049805e-01
9.652428030967712402e-01
9.675409197807312012e-01
9.686797857284545898e-01
9.690364003181457520e-01
9.506138563156127930e-01
9.550886750221252441e-01
9.629513621330261230e-01
9.669536948204040527e-01
9.689942598342895508e-01
9.702207446098327637e-01
9.705705046653747559e-01
9.657678008079528809e-01
9.696720838546752930e-01
9.708917737007141113e-01
9.709044694900512695e-01
9.728704094886779785e-01
9.738997220993041992e-01
9.743323326110839844e-01
9.727489948272705078e-01
9.746764302253723145e-01
9.754661917686462402e-01
9.757353663444519043e-01
9.756097793579101562e-01
9.761845469474792480e-01
9.762172698974609375e-01
9.557211399078369141e-01
9.651142358779907227e-01
9.709442853927612305e-01
9.733118414878845215e-01
9.740017056465148926e-01
9.743060469627380371e-01
9.761949181556701660e-01
9.764600396156311035e-01
9.763270616531372070e-01
9.758855700492858887e-01
9.771549105644226074e-01
9.749858379364013672e-01
9.775199294090270996e-01
9.784331321716308594e-01
9.773264527320861816e-01
9.787007570266723633e-01
9.783610701560974121e-01
9.767680764198303223e-01
9.794947504997253418e-01
9.717949032783508301e-01
9.757153987884521484e-01
9.784221053123474121e-01
9.794546365737915039e-01
9.766061305999755859e-01
9.776859879493713379e-01
9.798318743705749512e-01
9.792982339859008789e-01
9.798660874366760254e-01
9.800366163253784180e-01
9.793859124183654785e-01
9.804734587669372559e-01
9.808515906333923340e-01
9.812669157981872559e-01
9.811549186706542969e-01
9.804533123970031738e-01
9.815533161163330078e-01
9.816661477088928223e-01
9.816067814826965332e-01
9.795693159103393555e-01
9.820210933685302734e-01
9.824240207672119141e-01
9.818264245986938477e-01
9.823684096336364746e-01
9.822921156883239746e-01
9.819292426109313965e-01
9.812486767768859863e-01
9.818652272224426270e-01
9.830540418624877930e-01
9.827803969383239746e-01
9.828766584396362305e-01
9.829208850860595703e-01
9.829831123352050781e-01
9.814001917839050293e-01
9.831439256668090820e-01
9.831323623657226562e-01
9.833694100379943848e-01
9.834963083267211914e-01
9.833691120147705078e-01
9.821743965148925781e-01
9.819715023040771484e-01
